tax_id,superkingdom,kingdom,phylum,class,subclass,order,family,genus,species
166314,Bacteria,,Cyanobacteria,,Oscillatoriophycideae,Chroococcales,,Synechococcus,
167539,Bacteria,,Cyanobacteria,,,Prochlorales,Prochlorococcaceae,Prochlorococcus,Prochlorococcus marinus
167542,Bacteria,,Cyanobacteria,,,Prochlorales,Prochlorococcaceae,Prochlorococcus,Prochlorococcus marinus
167546,Bacteria,,Cyanobacteria,,,Prochlorales,Prochlorococcaceae,Prochlorococcus,Prochlorococcus marinus
167555,Bacteria,,Cyanobacteria,,,Prochlorales,Prochlorococcaceae,Prochlorococcus,Prochlorococcus marinus
167879,Bacteria,,Proteobacteria,Gammaproteobacteria,,Alteromonadales,Colwelliaceae,Colwellia,Colwellia psychrerythraea
169963,Bacteria,,Firmicutes,Bacilli,,Bacillales,Listeriaceae,Listeria,Listeria monocytogenes
170187,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pneumoniae
171101,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus pneumoniae
176279,Bacteria,,Firmicutes,Bacilli,,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus epidermidis
176280,Bacteria,,Firmicutes,Bacilli,,Bacillales,Staphylococcaceae,Staphylococcus,Staphylococcus epidermidis
176299,Bacteria,,Proteobacteria,Alphaproteobacteria,,Rhizobiales,Rhizobiaceae,Agrobacterium,Agrobacterium fabrum
177416,Bacteria,,Proteobacteria,Gammaproteobacteria,,Thiotrichales,Francisellaceae,Francisella,Francisella tularensis
177437,Bacteria,,Proteobacteria,Deltaproteobacteria,,Desulfobacterales,Desulfobacteraceae,Desulfobacterium,Desulfobacterium autotrophicum
177439,Bacteria,,Proteobacteria,Deltaproteobacteria,,Desulfobacterales,Desulfobulbaceae,Desulfotalea,Desulfotalea psychrophila
178306,Archaea,,Crenarchaeota,Thermoprotei,,Thermoproteales,Thermoproteaceae,Pyrobaculum,Pyrobaculum aerophilum
180281,Bacteria,,Cyanobacteria,,Oscillatoriophycideae,Chroococcales,,Cyanobium,
182082,Bacteria,,Chlamydiae,Chlamydiia,,Chlamydiales,Chlamydiaceae,Chlamydia,Chlamydia pneumoniae
184922,Eukaryota,,,,,,Hexamitidae,Giardia,Giardia intestinalis
186497,Archaea,,Euryarchaeota,Thermococci,,Thermococcales,Thermococcaceae,Pyrococcus,Pyrococcus furiosus
187272,Bacteria,,Proteobacteria,Gammaproteobacteria,,Chromatiales,Ectothiorhodospiraceae,Alkalilimnicola,Alkalilimnicola ehrlichii
187410,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Yersinia,Yersinia pestis
187420,Archaea,,Euryarchaeota,Methanobacteria,,Methanobacteriales,Methanobacteriaceae,Methanothermobacter,Methanothermobacter thermautotrophicus
188626,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Micrococcales,Dermacoccaceae,Dermacoccus,
188937,Archaea,,Euryarchaeota,Methanomicrobia,,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Methanosarcina acetivorans
189518,Bacteria,,Spirochaetes,Spirochaetia,,,Leptospiraceae,Leptospira,Leptospira interrogans
190192,Archaea,,Euryarchaeota,Methanopyri,,Methanopyrales,Methanopyraceae,Methanopyrus,Methanopyrus kandleri
190304,Bacteria,,Fusobacteria,Fusobacteriia,,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacterium nucleatum
190485,Bacteria,,Proteobacteria,Gammaproteobacteria,,Xanthomonadales,Xanthomonadaceae,Xanthomonas,Xanthomonas campestris
190486,Bacteria,,Proteobacteria,Gammaproteobacteria,,Xanthomonadales,Xanthomonadaceae,Xanthomonas,Xanthomonas citri
190650,Bacteria,,Proteobacteria,Alphaproteobacteria,,Caulobacterales,Caulobacteraceae,Caulobacter,Caulobacter vibrioides
192222,Bacteria,,Proteobacteria,Epsilonproteobacteria,,Campylobacterales,Campylobacteraceae,Campylobacter,Campylobacter jejuni
192952,Archaea,,Euryarchaeota,Methanomicrobia,,Methanosarcinales,Methanosarcinaceae,Methanosarcina,Methanosarcina mazei
194439,Bacteria,,Chlorobi,Chlorobia,,Chlorobiales,Chlorobiaceae,Chlorobaculum,Chlorobaculum tepidum
195103,Bacteria,,Firmicutes,Clostridia,,Clostridiales,Clostridiaceae,Clostridium,Clostridium perfringens
196162,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Propionibacteriales,Nocardioidaceae,Nocardioides,
196164,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium efficiens
196627,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Corynebacteriales,Corynebacteriaceae,Corynebacterium,Corynebacterium glutamicum
197221,Bacteria,,Cyanobacteria,,Oscillatoriophycideae,Chroococcales,,Thermosynechococcus,Thermosynechococcus elongatus
198094,Bacteria,,Firmicutes,Bacilli,,Bacillales,Bacillaceae,Bacillus,Bacillus anthracis
198214,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Shigella,Shigella flexneri
198628,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Dickeya,Dickeya dadantii
198804,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Buchnera,Buchnera aphidicola
199310,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Escherichia,Escherichia coli
203119,Bacteria,,Firmicutes,Clostridia,,Clostridiales,Ruminococcaceae,Ruminiclostridium,Ruminiclostridium thermocellum
203120,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Leuconostocaceae,Leuconostoc,Leuconostoc mesenteroides
203122,Bacteria,,Proteobacteria,Gammaproteobacteria,,Alteromonadales,Alteromonadaceae,Saccharophagus,Saccharophagus degradans
203123,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Leuconostocaceae,Oenococcus,Oenococcus oeni
203124,Bacteria,,Cyanobacteria,,Oscillatoriophycideae,Oscillatoriales,,Trichodesmium,Trichodesmium erythraeum
203267,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Micrococcales,,Tropheryma,Tropheryma whipplei
203275,Bacteria,,Bacteroidetes,Bacteroidia,,Bacteroidales,Porphyromonadaceae,Tannerella,Tannerella forsythia
203907,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Candidatus Blochmannia,
204536,Bacteria,,Aquificae,Aquificae,,Aquificales,Hydrogenothermaceae,Sulfurihydrogenibium,Sulfurihydrogenibium azorense
204669,Bacteria,,Acidobacteria,Acidobacteriia,,Acidobacteriales,Acidobacteriaceae,Candidatus Koribacter,Candidatus Koribacter versatilis
204773,Bacteria,,Proteobacteria,Betaproteobacteria,,Burkholderiales,Oxalobacteraceae,Herminiimonas,
205914,Bacteria,,Proteobacteria,Gammaproteobacteria,,Pasteurellales,Pasteurellaceae,Histophilus,Histophilus somni
205918,Bacteria,,Proteobacteria,Gammaproteobacteria,,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas syringae
205920,Bacteria,,Proteobacteria,Alphaproteobacteria,,Rickettsiales,Anaplasmataceae,Ehrlichia,Ehrlichia chaffeensis
205922,Bacteria,,Proteobacteria,Gammaproteobacteria,,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fluorescens
206672,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Bifidobacterium longum
207559,Bacteria,,Proteobacteria,Deltaproteobacteria,,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Desulfovibrio alaskensis
207949,Bacteria,,Proteobacteria,Gammaproteobacteria,,Oceanospirillales,Oceanospirillaceae,Bermanella,
207954,Bacteria,,Proteobacteria,Gammaproteobacteria,,Oceanospirillales,Oceanospirillaceae,Neptuniibacter,
208348,Eukaryota,Fungi,Basidiomycota,Pucciniomycetes,,Pucciniales,Pucciniaceae,Puccinia,
208596,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Carnobacteriaceae,Carnobacterium,
208964,Bacteria,,Proteobacteria,Gammaproteobacteria,,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas aeruginosa
210007,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mutans
211110,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus agalactiae
211586,Bacteria,,Proteobacteria,Gammaproteobacteria,,Alteromonadales,Shewanellaceae,Shewanella,Shewanella oneidensis
212042,Bacteria,,Proteobacteria,Alphaproteobacteria,,Rickettsiales,Anaplasmataceae,Anaplasma,Anaplasma phagocytophilum
212717,Bacteria,,Firmicutes,Clostridia,,Clostridiales,Clostridiaceae,Clostridium,Clostridium tetani
213810,Bacteria,,Firmicutes,Clostridia,,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus champanellensis
214092,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Yersinia,Yersinia pestis
214684,Eukaryota,Fungi,Basidiomycota,Tremellomycetes,,Tremellales,Tremellaceae,Filobasidiella,Cryptococcus neoformans
216432,Bacteria,,Bacteroidetes,Flavobacteriia,,Flavobacteriales,Flavobacteriaceae,Croceibacter,Croceibacter atlanticus
216591,Bacteria,,Proteobacteria,Betaproteobacteria,,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia cenocepacia
216594,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium marinum
216595,Bacteria,,Proteobacteria,Gammaproteobacteria,,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas fluorescens
216596,Bacteria,,Proteobacteria,Alphaproteobacteria,,Rhizobiales,Rhizobiaceae,Rhizobium,Rhizobium leguminosarum
216895,Bacteria,,Proteobacteria,Gammaproteobacteria,,Vibrionales,Vibrionaceae,Vibrio,Vibrio vulnificus
218491,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Pectobacterium,Pectobacterium atrosepticum
218493,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Salmonella,Salmonella bongori
218495,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus uberis
218497,Bacteria,,Chlamydiae,Chlamydiia,,Chlamydiales,Chlamydiaceae,Chlamydophila,Chlamydophila abortus
219305,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Micromonosporales,Micromonosporaceae,Micromonospora,
220341,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Salmonella,Salmonella enterica
220664,Bacteria,,Proteobacteria,Gammaproteobacteria,,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas protegens
220668,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus plantarum
221109,Bacteria,,Firmicutes,Bacilli,,Bacillales,Bacillaceae,Oceanobacillus,Oceanobacillus iheyensis
221359,Bacteria,,Cyanobacteria,,Oscillatoriophycideae,Chroococcales,,Synechococcus,
221360,Bacteria,,Cyanobacteria,,Oscillatoriophycideae,Chroococcales,,Synechococcus,
221988,Bacteria,,Proteobacteria,Gammaproteobacteria,,Pasteurellales,Pasteurellaceae,Basfia,[Mannheimia] succiniciproducens
222891,Bacteria,,Proteobacteria,Alphaproteobacteria,,Rickettsiales,Anaplasmataceae,Neorickettsia,Neorickettsia sennetsu
222929,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiomycetidae,Onygenales,,Coccidioides,Coccidioides posadasii
223283,Bacteria,,Proteobacteria,Gammaproteobacteria,,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas syringae group genomosp. 3
223926,Bacteria,,Proteobacteria,Gammaproteobacteria,,Vibrionales,Vibrionaceae,Vibrio,Vibrio parahaemolyticus
224308,Bacteria,,Firmicutes,Bacilli,,Bacillales,Bacillaceae,Bacillus,Bacillus subtilis
224324,Bacteria,,Aquificae,Aquificae,,Aquificales,Aquificaceae,Aquifex,Aquifex aeolicus
224325,Archaea,,Euryarchaeota,Archaeoglobi,,Archaeoglobales,Archaeoglobaceae,Archaeoglobus,Archaeoglobus fulgidus
224326,Bacteria,,Spirochaetes,Spirochaetia,,Spirochaetales,Borreliaceae,Borrelia,Borrelia burgdorferi
224911,Bacteria,,Proteobacteria,Alphaproteobacteria,,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobium diazoefficiens
224914,Bacteria,,Proteobacteria,Alphaproteobacteria,,Rhizobiales,Brucellaceae,Brucella,Brucella melitensis
224915,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Buchnera,Buchnera aphidicola
225849,Bacteria,,Proteobacteria,Gammaproteobacteria,,Alteromonadales,Shewanellaceae,Shewanella,Shewanella piezotolerans
225937,Bacteria,,Proteobacteria,Gammaproteobacteria,,Alteromonadales,Alteromonadaceae,Marinobacter,Marinobacter adhaerens
226185,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Enterococcaceae,Enterococcus,Enterococcus faecalis
226186,Bacteria,,Bacteroidetes,Bacteroidia,,Bacteroidales,Bacteroidaceae,Bacteroides,Bacteroides thetaiotaomicron
226900,Bacteria,,Firmicutes,Bacilli,,Bacillales,Bacillaceae,Bacillus,Bacillus cereus
227377,Bacteria,,Proteobacteria,Gammaproteobacteria,,Legionellales,Coxiellaceae,Coxiella,Coxiella burnetii
227882,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces avermitilis
227941,Bacteria,,Chlamydiae,Chlamydiia,,Chlamydiales,Chlamydiaceae,Chlamydophila,Chlamydophila caviae
228399,Bacteria,,Proteobacteria,Gammaproteobacteria,,Pasteurellales,Pasteurellaceae,Actinobacillus,Actinobacillus pleuropneumoniae
228405,Bacteria,,Proteobacteria,Alphaproteobacteria,,Rhodobacterales,Hyphomonadaceae,Hyphomonas,Hyphomonas neptunium
228410,Bacteria,,Proteobacteria,Betaproteobacteria,,Nitrosomonadales,Nitrosomonadaceae,Nitrosomonas,Nitrosomonas europaea
228908,Archaea,,Nanoarchaeota,,,,,Nanoarchaeum,Nanoarchaeum equitans
229533,Eukaryota,Fungi,Ascomycota,Sordariomycetes,Hypocreomycetidae,Hypocreales,Nectriaceae,Fusarium,Fusarium graminearum
232348,Bacteria,,Cyanobacteria,,Oscillatoriophycideae,Chroococcales,,Synechococcus,
232363,Bacteria,,Cyanobacteria,,Oscillatoriophycideae,Chroococcales,,Synechococcus,
232721,Bacteria,,Proteobacteria,Betaproteobacteria,,Burkholderiales,Comamonadaceae,Acidovorax,
233412,Bacteria,,Proteobacteria,Gammaproteobacteria,,Pasteurellales,Pasteurellaceae,Haemophilus,Haemophilus ducreyi
234267,Bacteria,,Acidobacteria,Solibacteres,,Solibacterales,Solibacteraceae,Candidatus Solibacter,Candidatus Solibacter usitatus
234621,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Corynebacteriales,Nocardiaceae,Rhodococcus,Rhodococcus erythropolis
234826,Bacteria,,Proteobacteria,Alphaproteobacteria,,Rickettsiales,Anaplasmataceae,Anaplasma,Anaplasma marginale
234831,Bacteria,,Proteobacteria,Gammaproteobacteria,,Alteromonadales,Pseudoalteromonadaceae,Pseudoalteromonas,
235279,Bacteria,,Proteobacteria,Epsilonproteobacteria,,Campylobacterales,Helicobacteraceae,Helicobacter,Helicobacter hepaticus
235909,Bacteria,,Firmicutes,Bacilli,,Bacillales,Bacillaceae,Geobacillus,Geobacillus kaustophilus
236097,Bacteria,,Proteobacteria,Gammaproteobacteria,,Oceanospirillales,Alcanivoracaceae,Alcanivorax,
237727,Bacteria,,Proteobacteria,Alphaproteobacteria,,Sphingomonadales,Erythrobacteraceae,Erythrobacter,
240015,Bacteria,,Acidobacteria,Acidobacteriia,,Acidobacteriales,Acidobacteriaceae,Acidobacterium,Acidobacterium capsulatum
240016,Bacteria,,Verrucomicrobia,Verrucomicrobiae,,Verrucomicrobiales,Verrucomicrobiaceae,Verrucomicrobium,Verrucomicrobium spinosum
240292,Bacteria,,Cyanobacteria,,,Nostocales,Nostocaceae,Anabaena,Anabaena variabilis
242619,Bacteria,,Bacteroidetes,Bacteroidia,,Bacteroidales,Porphyromonadaceae,Porphyromonas,Porphyromonas gingivalis
243090,Bacteria,,Planctomycetes,Planctomycetia,,Planctomycetales,Planctomycetaceae,Rhodopirellula,Rhodopirellula baltica
243159,Bacteria,,Proteobacteria,Gammaproteobacteria,,Acidithiobacillales,Acidithiobacillaceae,Acidithiobacillus,Acidithiobacillus ferrooxidans
243160,Bacteria,,Proteobacteria,Betaproteobacteria,,Burkholderiales,Burkholderiaceae,Burkholderia,Burkholderia mallei
243161,Bacteria,,Chlamydiae,Chlamydiia,,Chlamydiales,Chlamydiaceae,Chlamydia,Chlamydia muridarum
243164,Bacteria,,Chloroflexi,Dehalococcoidia,,Dehalococcoidales,Dehalococcoidaceae,Dehalococcoides,Dehalococcoides mccartyi
243230,Bacteria,,Deinococcus-Thermus,Deinococci,,Deinococcales,Deinococcaceae,Deinococcus,Deinococcus radiodurans
243231,Bacteria,,Proteobacteria,Deltaproteobacteria,,Desulfuromonadales,Geobacteraceae,Geobacter,Geobacter sulfurreducens
243232,Archaea,,Euryarchaeota,Methanococci,,Methanococcales,Methanocaldococcaceae,Methanocaldococcus,Methanocaldococcus jannaschii
243233,Bacteria,,Proteobacteria,Gammaproteobacteria,,Methylococcales,Methylococcaceae,Methylococcus,Methylococcus capsulatus
243265,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Photorhabdus,Photorhabdus luminescens
243272,Bacteria,,Tenericutes,Mollicutes,,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma arthritidis
243273,Bacteria,,Tenericutes,Mollicutes,,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma genitalium
243274,Bacteria,,Thermotogae,Thermotogae,,Thermotogales,Thermotogaceae,Thermotoga,Thermotoga maritima
243275,Bacteria,,Spirochaetes,Spirochaetia,,Spirochaetales,Spirochaetaceae,Treponema,Treponema denticola
243276,Bacteria,,Spirochaetes,Spirochaetia,,Spirochaetales,Spirochaetaceae,Treponema,Treponema pallidum
243277,Bacteria,,Proteobacteria,Gammaproteobacteria,,Vibrionales,Vibrionaceae,Vibrio,Vibrio cholerae
243365,Bacteria,,Proteobacteria,Betaproteobacteria,,Neisseriales,Chromobacteriaceae,Chromobacterium,Chromobacterium violaceum
244592,Bacteria,,Proteobacteria,Alphaproteobacteria,,Rhodobacterales,Rhodobacteraceae,Labrenzia,Labrenzia alexandrii
245014,Bacteria,,Firmicutes,Clostridia,,Clostridiales,,,
245018,Bacteria,,Firmicutes,Clostridia,,Clostridiales,,,
246194,Bacteria,,Firmicutes,Clostridia,,Thermoanaerobacterales,Thermoanaerobacteraceae,Carboxydothermus,Carboxydothermus hydrogenoformans
246195,Bacteria,,Proteobacteria,Gammaproteobacteria,,Cardiobacteriales,Cardiobacteriaceae,Dichelobacter,Dichelobacter nodosus
246196,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium smegmatis
246197,Bacteria,,Proteobacteria,Deltaproteobacteria,,Myxococcales,Myxococcaceae,Myxococcus,Myxococcus xanthus
246199,Bacteria,,Firmicutes,Clostridia,,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcus albus
246200,Bacteria,,Proteobacteria,Alphaproteobacteria,,Rhodobacterales,Rhodobacteraceae,Ruegeria,Ruegeria pomeroyi
246201,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus mitis
246410,Eukaryota,Fungi,Ascomycota,Eurotiomycetes,Eurotiomycetidae,Onygenales,,Coccidioides,Coccidioides immitis
246969,Archaea,,Euryarchaeota,Thermococci,,Thermococcales,Thermococcaceae,Thermococcus,
247156,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Corynebacteriales,Nocardiaceae,Nocardia,Nocardia farcinica
247633,Bacteria,,Proteobacteria,Gammaproteobacteria,,,,,
247634,Bacteria,,Proteobacteria,Gammaproteobacteria,,,,,
247639,Bacteria,,Proteobacteria,Gammaproteobacteria,,,,,
251221,Bacteria,,Cyanobacteria,Gloeobacteria,,Gloeobacterales,,Gloeobacter,Gloeobacter violaceus
252305,Bacteria,,Proteobacteria,Alphaproteobacteria,,Rhodobacterales,Rhodobacteraceae,Oceanicola,Oceanicola batsensis
253839,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Streptomycetales,Streptomycetaceae,Streptomyces,
254945,Bacteria,,Proteobacteria,Alphaproteobacteria,,Rickettsiales,Anaplasmataceae,Ehrlichia,Ehrlichia ruminantium
255470,Bacteria,,Chloroflexi,Dehalococcoidia,,Dehalococcoidales,Dehalococcoidaceae,Dehalococcoides,Dehalococcoides mccartyi
257310,Bacteria,,Proteobacteria,Betaproteobacteria,,Burkholderiales,Alcaligenaceae,Bordetella,Bordetella bronchiseptica
257313,Bacteria,,Proteobacteria,Betaproteobacteria,,Burkholderiales,Alcaligenaceae,Bordetella,Bordetella pertussis
257314,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacillus johnsonii
257363,Bacteria,,Proteobacteria,Alphaproteobacteria,,Rickettsiales,Rickettsiaceae,Rickettsia,Rickettsia typhi
258594,Bacteria,,Proteobacteria,Alphaproteobacteria,,Rhizobiales,Bradyrhizobiaceae,Rhodopseudomonas,Rhodopseudomonas palustris
259536,Bacteria,,Proteobacteria,Gammaproteobacteria,,Pseudomonadales,Moraxellaceae,Psychrobacter,Psychrobacter arcticus
259564,Archaea,,Euryarchaeota,Methanomicrobia,,Methanosarcinales,Methanosarcinaceae,Methanococcoides,Methanococcoides burtonii
260799,Bacteria,,Firmicutes,Bacilli,,Bacillales,Bacillaceae,Bacillus,Bacillus anthracis
261292,Bacteria,,Proteobacteria,Betaproteobacteria,,Nitrosomonadales,Nitrosomonadaceae,Nitrosomonas,
261317,Bacteria,,Proteobacteria,Gammaproteobacteria,,Enterobacteriales,Enterobacteriaceae,Buchnera,Buchnera aphidicola
262316,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Corynebacteriales,Mycobacteriaceae,Mycobacterium,Mycobacterium avium
262543,Bacteria,,Firmicutes,Bacilli,,Bacillales,,Exiguobacterium,Exiguobacterium sibiricum
262719,Bacteria,,Tenericutes,Mollicutes,,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma hyopneumoniae
262723,Bacteria,,Tenericutes,Mollicutes,,Mycoplasmatales,Mycoplasmataceae,Mycoplasma,Mycoplasma synoviae
262724,Bacteria,,Deinococcus-Thermus,Deinococci,,Thermales,Thermaceae,Thermus,Thermus thermophilus
262768,Bacteria,,Tenericutes,Mollicutes,,Acholeplasmatales,Acholeplasmataceae,Candidatus Phytoplasma,Onion yellows phytoplasma
263358,Bacteria,,Actinobacteria,Actinobacteria,Actinobacteridae,Micromonosporales,Micromonosporaceae,Verrucosispora,Verrucosispora maris
263820,Archaea,,Euryarchaeota,Thermoplasmata,,Thermoplasmatales,Picrophilaceae,Picrophilus,Picrophilus torridus
264198,Bacteria,,Proteobacteria,Betaproteobacteria,,Burkholderiales,Burkholderiaceae,Cupriavidus,Cupriavidus pinatubonensis
264199,Bacteria,,Firmicutes,Bacilli,,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcus thermophilus
264201,Bacteria,,Chlamydiae,Chlamydiia,,Chlamydiales,Parachlamydiaceae,Candidatus Protochlamydia,Candidatus Protochlamydia amoebophila
264202,Bacteria,,Chlamydiae,Chlamydiia,,Chlamydiales,Chlamydiaceae,Chlamydophila,Chlamydophila felis
264462,Bacteria,,Proteobacteria,Deltaproteobacteria,,Bdellovibrionales,Bdellovibrionaceae,Bdellovibrio,Bdellovibrio bacteriovorus
264730,Bacteria,,Proteobacteria,Gammaproteobacteria,,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonas savastanoi
264731,Bacteria,,Bacteroidetes,Bacteroidia,,Bacteroidales,Prevotellaceae,Prevotella,Prevotella ruminicola
264732,Bacteria,,Firmicutes,Clostridia,,Thermoanaerobacterales,Thermoanaerobacteraceae,Moorella,Moorella thermoacetica
265072,Bacteria,,Proteobacteria,Betaproteobacteria,,Methylophilales,Methylophilaceae,Methylobacillus,Methylobacillus flagellatus
265311,Bacteria,,Tenericutes,Mollicutes,,Entomoplasmatales,Entomoplasmataceae,Mesoplasma,Mesoplasma florum
266117,Bacteria,,Actinobacteria,Actinobacteria,Rubrobacteridae,Rubrobacterales,Rubrobacteraceae,Rubrobacter,Rubrobacter xylanophilus
